4256,0.811208463,2296.85,427.68,3331.96,2885.93,7779.87,2119.73,2380.67,972.5,3971.23,1045.48,1688.8,557.17,24458133.23,,4113256.36,9671572.32,21572668.04,7437114.07,20576220.13,4461880.27,5701619.33,2727027.5,9172028.77,3470954.52,4958311.2,1487442.83,63581866.77,24487591.1
30337,0.81593748,7509.99,3122.86,383.24,279.33,348.92,46.98,29.3,0,418.97,14.13,89.46,0,21812839.03,,4108043.22,9668877.14,21575616.76,7439720.67,20583651.08,4463953.02,5455970.7,2728000,9175581.03,3471985.87,4959910.54,1488000,64739160.97,21825082.21
34607,0.817640621,10222.24,8238.18,16417.62,3098.53,12943.53,4135.56,3698.33,728.97,3990.22,1183.55,4201.78,653.05,22413891.16,,4105330.97,9663761.82,21559582.38,7436901.47,20323056.47,4459864.44,5700301.67,2727271.03,9172009.78,3470816.45,4955798.22,1487346.95,65130108.84,22483402.72
57919,0.818671925,14118.97,22145.73,35021.26,12398.91,30880.43,10124.13,8060.87,5199.86,14596.53,4988.66,6781.73,2478.49,19863213.03,,4082093.16,9897854.27,21540978.74,7427601.09,20057119.57,4453875.87,5447939.13,2722800.14,9161403.47,3467011.34,4953218.27,1485521.51,65696786.97,20030008.6
28670,0.819734869,5443.83,20.28,4689.79,212.22,3377.72,1033.07,1145.13,1505.12,2042.77,48.49,1671.48,1050.57,24034857.29,,4110109.38,9919979.72,21571310.21,7439787.78,20580622.28,4462966.93,5702854.87,2726494.88,9173957.23,3471951.51,4958328.52,1486949.43,64997142.71,24057097.76
19842,0.820639333,2206.53,140.12,1166.55,69.35,1572.45,0,0,11.7,46.66,0,0,0,22386632.64,,4113297.58,9671859.88,21574833.45,7191930.65,20334427.55,4464000,5704000,2727988.3,9175953.34,3472000,4960000,1488000,65901367.36,22391846
3511,0.826132372,3213.67,14264.15,27088.84,7062.53,21900.2,5757.89,4256.16,2009.67,12401.64,3255.01,2428.09,765.59,3462882.28,,3475926.33,9905735.85,21548911.16,6688937.47,19818099.8,4210242.11,5203743.84,2725990.33,8915598.36,3468744.99,4957571.91,1487234.41,69449117.72,3567285.72
18266,0.826497403,10526.69,14082.25,33825.31,13368.7,28585.07,8738.44,10765.82,5224.49,9958.51,6398.7,8220.94,1561.07,19852925.95,,4105026.52,9905917.75,21542174.69,7426631.3,20059414.93,4455261.56,5693234.18,2722775.51,8918041.49,3465601.3,4951779.06,1486438.93,67195074.05,20004181.94
7888,0.83139965,6587.57,8039,18059.51,7361.71,17644.12,4505.52,6266.3,575.31,5195.53,2394.71,1199.86,1178.83,19956725.77,,4108965.64,9911961,21557940.49,7184638.29,20318355.88,4459494.48,5697733.7,2727424.69,9170804.47,3469605.29,4958800.14,1486821.17,67835274.23,20035733.74
13675,0.833767806,212.65,198.47,0,111.61,11.68,0,0,15.97,0,0,0,0,4453.76,,3892580.06,8679801.53,19344000,6695888.39,18599988.32,3720000,5456000,1983984.03,8184000,2976000,4464000,1488000,77867546.24,5004.14
